"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:04,8058610","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2642","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2642"
"16:53:04,8058946","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8060494","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8061228","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2643","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2643"
"16:53:04,8061562","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8063115","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8063851","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2644","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2644"
"16:53:04,8064185","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8065735","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8066472","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2645","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2645"
"16:53:04,8066807","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8068358","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8069132","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2646","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2646"
"16:53:04,8069466","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8071013","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8071750","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2647","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2647"
"16:53:04,8072085","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8073633","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8074368","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2648","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2648"
"16:53:04,8074704","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8076283","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8077028","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2649","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2649"
"16:53:04,8077364","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8078908","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8079641","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2650","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2650"
"16:53:04,8079976","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8081530","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8082265","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2651","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2651"
"16:53:04,8082600","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8084148","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8085338","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2652","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2652"
"16:53:04,8085692","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8087375","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8087888","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2653","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2653"
"16:53:04,8088225","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8089807","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8090557","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2654","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2654"
"16:53:04,8090927","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8092505","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,8093246","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include2655","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include2655"
"16:53:04,8093582","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,8095152","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
